do, do, do, do, la, mi, so, so, so
ti, la, fa, so, do, mi, la, la, mi
ti, la, fa, so, do, ti, so, do, fa
ti, la, fa, so, ti, la, do, la, ti
ti, la, fa, ti, fa, re, fa, mi, la
ti, la, fa, ti, mi, re, so, fa, la
ti, la, la, fa, do, la, do, fa, do
ti, la, la, fa, do, ti, do, ti, do
ti, la, la, fa, la, do, do, fa, la
ti, la, la, fa, mi, fa, re, do, so
ti, la, la, fa, so, so, la, mi, fa
ti, la, la, fa, so, ti, re, re, la
ti, la, la, la, fa, mi, re, ti, mi
ti, la, la, la, so, re, so, ti, mi
ti, la, la, la, ti, fa, mi, fa, fa
ti, la, la, la, ti, la, ti, re, fa
ti, la, la, mi, do, la, mi, ti, so
ti, la, la, mi, mi, so, mi, re, ti
ti, la, la, mi, ti, re, do, ti, do
ti, la, la, re, la, do, fa, so, fa
ti, la, la, re, la, do, re, so, mi
ti, la, la, so, re, fa, do, fa, ti
ti, la, la, ti, re, mi, mi, mi, mi
ti, la, mi, do, mi, la, re, ti, do
ti, la, mi, do, mi, re, so, la, re
ti, la, mi, do, so, la, fa, mi, fa
ti, la, mi, fa, fa, mi, mi, re, fa
ti, la, mi, fa, re, mi, ti, ti, ti
ti, la, mi, la, fa, ti, fa, la, mi
ti, la, mi, la, so, fa, ti, re, ti
ti, la, mi, mi, mi, do, la, mi, so
ti, la, mi, mi, re, do, so, ti, so
ti, la, mi, mi, so, so, ti, re, mi
ti, la, mi, re, la, re, la, ti, re
ti, la, mi, re, re, so, re, mi, fa
ti, la, mi, so, la, ti, fa, ti, so
ti, la, mi, so, mi, fa, so, ti, mi
ti, la, mi, so, re, la, so, ti, so
ti, la, mi, so, ti, do, ti, ti, fa
ti, la, re, do, la, re, fa, ti, ti
ti, la, re, do, mi, do, so, fa, do
ti, la, re, do, mi, ti, re, mi, mi
ti, la, re, do, so, mi, mi, so, fa
ti, la, re, fa, mi, do, fa, so, ti
ti, la, re, la, la, la, la, so, fa
ti, la, re, la, la, re, ti, do, so
ti, la, re, la, mi, fa, mi, la, ti
ti, la, re, mi, fa, so, mi, re, mi
ti, la, re, mi, ti, ti, fa, do, ti
ti, la, re, re, la, la, re, la, mi
ti, la, re, re, so, mi, do, la, do
ti, la, re, re, ti, la, so, fa, do
ti, la, re, so, fa, mi, fa, so, fa
ti, la, re, so, re, mi, fa, re, re
ti, la, re, ti, do, fa, so, so, so
ti, la, re, ti, fa, fa, fa, so, fa
ti, la, re, ti, la, fa, re, mi, ti
ti, la, re, ti, mi, ti, fa, mi, re
ti, la, re, ti, so, ti, mi, re, do
ti, la, so, do, fa, do, re, do, so
ti, la, so, do, fa, fa, mi, mi, fa
ti, la, so, do, la, ti, fa, do, ti
ti, la, so, do, ti, fa, do, la, do
ti, la, so, fa, la, so, do, do, la
ti, la, so, fa, mi, ti, re, re, do
ti, la, so, fa, so, re, do, re, do
ti, la, so, fa, so, so, re, fa, la
ti, la, so, fa, ti, ti, ti, do, do
ti, la, so, la, ti, ti, do, ti, so
ti, la, so, mi, do, la, ti, so, do
ti, la, so, mi, mi, fa, mi, do, mi
ti, la, so, mi, re, ti, re, la, do
ti, la, so, mi, ti, ti, la, re, ti
ti, la, so, re, mi, so, so, fa, mi
ti, la, so, re, re, la, la, fa, do
ti, la, so, so, mi, so, re, re, la
ti, la, so, so, ti, mi, ti, re, so
ti, la, so, so, ti, so, ti, la, la
ti, la, so, ti, do, mi, mi, fa, so
ti, la, so, ti, re, fa, fa, do, la
ti, la, so, ti, re, mi, so, do, do
ti, la, ti, do, do, re, mi, fa, ti
ti, la, ti, do, do, ti, so, la, do
ti, la, ti, do, re, mi, do, fa, do
ti, la, ti, la, do, do, mi, fa, so
ti, la, ti, la, do, fa, la, mi, fa
ti, la, ti, la, fa, do, la, do, fa
ti, la, ti, la, mi, mi, so, re, re
ti, la, ti, la, so, so, la, fa, fa
ti, la, ti, mi, do, re, do, so, so
ti, la, ti, mi, la, ti, do, mi, do
ti, la, ti, mi, re, re, fa, mi, ti
ti, la, ti, mi, so, mi, so, mi, ti
ti, la, ti, re, re, la, ti, fa, re
ti, la, ti, ti, do, fa, la, mi, do
ti, la, ti, ti, la, fa, ti, do, so
ti, la, ti, ti, la, mi, fa, so, mi
ti, mi, do, fa, la, mi, re, la, fa
ti, mi, do, la, fa, mi, fa, la, so
ti, mi, do, mi, do, fa, ti, la, do
ti, mi, do, mi, la, do, ti, fa, so
ti, mi, do, re, re, do, fa, do, re
ti, mi, do, re, re, mi, mi, mi, la
ti, mi, do, re, re, so, mi, fa, la
ti, mi, do, so, so, la, mi, do, mi
ti, mi, do, ti, mi, so, la, do, ti
ti, mi, do, ti, re, do, so, fa, ti
ti, mi, do, ti, ti, do, re, mi, do
ti, mi, fa, fa, mi, mi, do, re, re
ti, mi, fa, fa, so, mi, ti, so, mi
ti, mi, fa, fa, ti, do, re, re, re
ti, mi, fa, fa, ti, so, la, re, re
ti, mi, fa, mi, re, re, ti, so, fa
ti, mi, fa, re, la, fa, la, la, la
ti, mi, fa, so, so, fa, so, do, fa
ti, mi, la, fa, re, do, la, la, do
ti, mi, la, fa, so, ti, so, do, la
ti, mi, la, la, mi, mi, la, ti, re
ti, mi, la, la, re, la, do, la, re
ti, mi, la, la, so, do, fa, do, la
ti, mi, la, mi, la, la, fa, do, do
ti, mi, la, mi, re, do, ti, fa, mi
ti, mi, la, re, do, mi, mi, la, ti
ti, mi, la, re, la, so, do, mi, fa
ti, mi, la, re, so, do, mi, re, do
ti, mi, la, so, fa, mi, la, re, so
ti, mi, la, so, fa, mi, mi, mi, la
ti, mi, la, so, la, do, la, so, ti
ti, mi, la, so, la, mi, fa, ti, fa
ti, mi, la, so, mi, re, re, mi, re
ti, mi, la, so, re, fa, ti, la, fa
ti, mi, la, ti, do, so, la, do, ti
ti, mi, la, ti, fa, ti, do, so, so
ti, mi, la, ti, ti, re, la, fa, so
ti, mi, mi, do, la, mi, so, do, mi
ti, mi, mi, do, mi, ti, la, mi, so
ti, mi, mi, la, fa, re, mi, la, do
ti, mi, mi, la, ti, la, so, mi, do
ti, mi, mi, la, ti, re, fa, re, re
ti, mi, mi, mi, re, so, mi, mi, la
ti, mi, mi, mi, so, re, so, so, so
ti, mi, mi, mi, ti, do, mi, la, ti
ti, mi, mi, so, re, do, la, re, so
ti, mi, mi, so, ti, do, do, la, do
ti, mi, mi, ti, mi, re, mi, ti, ti
ti, mi, re, do, mi, ti, fa, do, re
ti, mi, re, do, re, ti, fa, mi, fa
ti, mi, re, do, so, do, fa, ti, ti
ti, mi, re, do, ti, fa, do, so, do
ti, mi, re, fa, mi, ti, mi, la, la
ti, mi, re, fa, ti, fa, la, ti, la
ti, mi, re, la, fa, la, mi, mi, la
ti, mi, re, mi, la, mi, do, la, ti
ti, mi, re, so, do, so, re, ti, mi
ti, mi, re, so, fa, do, do, re, fa
ti, mi, so, do, fa, mi, la, so, mi
ti, mi, so, fa, fa, do, la, do, ti
ti, mi, so, fa, fa, so, so, do, do
ti, mi, so, fa, la, la, re, fa, mi
ti, mi, so, fa, mi, re, ti, re, re
ti, mi, so, fa, ti, mi, do, fa, fa
ti, mi, so, la, la, la, fa, mi, do
ti, mi, so, la, so, mi, so, so, fa
ti, mi, so, mi, do, fa, ti, ti, la
ti, mi, so, mi, mi, do, mi, la, mi
ti, mi, so, re, do, re, do, so, fa
ti, mi, so, re, do, re, so, mi, ti
ti, mi, so, re, la, la, fa, fa, mi
ti, mi, so, re, mi, re, do, fa, fa
ti, mi, so, re, re, fa, ti, fa, so
ti, mi, so, re, ti, so, so, la, mi
ti, mi, so, so, la, do, do, mi, so
ti, mi, so, so, la, do, la, ti, do
ti, mi, so, so, la, ti, so, fa, fa
ti, mi, so, so, ti, mi, re, do, re
ti, mi, so, ti, do, mi, la, do, mi
ti, mi, so, ti, fa, ti, so, la, la
ti, mi, so, ti, so, ti, mi, ti, mi
ti, mi, ti, do, mi, mi, mi, re, la
ti, mi, ti, fa, mi, re, so, mi, re
ti, mi, ti, la, mi, la, so, ti, re
ti, mi, ti, la, so, re, do, ti, do
ti, mi, ti, la, ti, ti, la, ti, do
ti, mi, ti, mi, do, ti, so, mi, do
ti, mi, ti, mi, fa, mi, re, so, fa
ti, mi, ti, mi, so, fa, la, mi, re
ti, mi, ti, re, do, so, so, la, fa
ti, mi, ti, re, do, so, ti, ti, la
ti, mi, ti, re, la, do, fa, so, ti
ti, mi, ti, re, re, ti, re, fa, la
ti, mi, ti, so, mi, re, fa, mi, fa
ti, mi, ti, so, re, la, fa, so, re
ti, mi, ti, ti, do, re, do, ti, so
ti, mi, ti, ti, la, la, re, do, mi
ti, re, do, do, la, do, fa, mi, la
ti, re, do, do, mi, la, mi, fa, re
ti, re, do, fa, do, fa, fa, mi, ti
ti, re, do, fa, do, fa, re, fa, fa
ti, re, do, fa, mi, re, re, mi, mi
ti, re, do, la, fa, fa, fa, so, re
ti, re, do, la, mi, mi, la, fa, re
ti, re, do, mi, fa, do, re, fa, fa
ti, re, do, mi, fa, la, mi, mi, la
ti, re, do, re, do, so, ti, ti, ti
ti, re, do, so, so, la, fa, mi, mi
ti, re, do, ti, fa, ti, ti, ti, la
ti, re, do, ti, la, mi, ti, ti, re
ti, re, do, ti, mi, fa, re, so, ti
ti, re, fa, do, la, so, la, mi, so
ti, re, fa, do, re, so, do, re, mi
ti, re, fa, fa, fa, mi, fa, ti, do
ti, re, fa, fa, fa, re, ti, so, so
ti, re, fa, la, do, ti, fa, re, so
ti, re, fa, la, la, fa, do, mi, re
ti, re, fa, la, ti, do, la, re, so
ti, re, fa, mi, ti, re, la, ti, fa
ti, re, fa, mi, ti, so, mi, fa, do
ti, re, fa, so, do, do, fa, mi, re
ti, re, fa, so, la, do, mi, mi, mi
ti, re, fa, so, so, so, re, re, so
ti, re, fa, ti, fa, so, re, ti, so
ti, re, fa, ti, mi, fa, fa, so, re
ti, re, la, do, fa, do, ti, mi, la
ti, re, la, fa, do, so, ti, so, fa
ti, re, la, fa, ti, fa, so, re, fa
ti, re, la, la, do, mi, fa, do, fa
ti, re, la, la, re, re, re, so, ti
ti, re, la, la, re, so, do, re, do
ti, re, la, la, so, mi, do, so, so
ti, re, la, mi, mi, ti, do, do, mi
ti, re, la, re, fa, fa, ti, so, fa
ti, re, la, re, fa, mi, re, do, fa
ti, re, la, re, fa, ti, fa, mi, fa
ti, re, la, re, ti, do, mi, mi, fa
ti, re, la, so, la, do, mi, re, ti
ti, re, la, so, so, do, ti, so, re
ti, re, la, ti, mi, do, mi, re, la
ti, re, la, ti, re, so, fa, la, mi
ti, re, mi, do, do, mi, ti, fa, la
ti, re, mi, do, ti, re, mi, la, ti
ti, re, mi, fa, fa, mi, re, fa, mi
ti, re, mi, fa, la, mi, mi, so, fa
ti, re, mi, fa, mi, do, fa, ti, mi
ti, re, mi, fa, mi, la, la, do, la
ti, re, mi, fa, re, mi, ti, la, la
ti, re, mi, fa, re, so, fa, la, so
ti, re, mi, re, do, mi, re, fa, mi
ti, re, mi, so, la, fa, ti, so, so
ti, re, mi, so, la, la, so, mi, so
ti, re, mi, ti, do, re, re, so, do
ti, re, mi, ti, do, so, ti, re, re
ti, re, mi, ti, la, re, fa, so, do
ti, re, mi, ti, so, do, fa, ti, fa
ti, re, re, do, do, la, do, mi, do
ti, re, re, do, mi, fa, ti, re, mi
ti, re, re, do, so, do, ti, re, fa
ti, re, re, do, so, ti, mi, re, mi
ti, re, re, fa, fa, la, do, mi, so
ti, re, re, fa, la, do, do, ti, ti
ti, re, re, la, fa, do, do, re, so
ti, re, re, la, re, mi, la, ti, ti
ti, re, re, la, re, mi, re, ti, fa
ti, re, re, mi, mi, mi, mi, mi, ti
ti, re, re, re, do, mi, do, la, re
ti, re, re, re, mi, ti, la, ti, do
ti, re, re, re, ti, ti, fa, re, so
ti, re, re, so, do, do, mi, ti, so
ti, re, re, so, fa, do, re, fa, la
ti, re, re, so, so, re, fa, re, mi
ti, re, re, so, ti, la, do, la, fa
ti, re, re, ti, mi, fa, so, fa, la
ti, re, re, ti, mi, so, la, fa, ti
ti, re, re, ti, re, la, mi, do, re
ti, re, so, do, do, ti, do, so, ti
ti, re, so, do, fa, la, mi, so, mi
ti, re, so, do, mi, la, ti, mi, do
ti, re, so, do, so, mi, so, re, ti
ti, re, so, fa, fa, fa, mi, la, ti
ti, re, so, fa, re, mi, fa, so, do
ti, re, so, fa, re, mi, ti, la, mi
ti, re, so, la, do, so, ti, so, so
ti, re, so, mi, do, do, fa, ti, la
ti, re, so, mi, do, ti, re, re, fa
ti, re, so, mi, so, re, re, so, la
ti, re, so, re, la, fa, la, re, ti
ti, re, so, re, mi, fa, fa, fa, ti
ti, re, so, re, ti, mi, so, do, mi
ti, re, ti, do, do, fa, so, ti, la
ti, re, ti, do, do, ti, do, re, fa
ti, re, ti, do, la, fa, la, do, do
ti, re, ti, do, la, so, so, re, do
ti, re, ti, do, la, ti, so, mi, do
ti, re, ti, la, so, ti, la, la, mi
ti, re, ti, mi, do, so, la, do, ti
ti, re, ti, mi, re, mi, la, ti, so
ti, re, ti, re, mi, re, fa, fa, do
ti, re, ti, re, re, ti, do, ti, fa
ti, re, ti, re, ti, mi, la, ti, fa
ti, re, ti, so, do, ti, mi, la, mi
ti, re, ti, so, la, fa, mi, fa, la
ti, re, ti, so, so, so, mi, so, la
ti, re, ti, ti, mi, re, fa, mi, ti
ti, re, ti, ti, re, ti, mi, ti, re
ti, so, do, do, fa, fa, mi, so, so
ti, so, do, do, mi, ti, re, la, mi
ti, so, do, do, re, do, do, re, re
ti, so, do, do, re, fa, re, fa, re
ti, so, do, do, re, la, ti, fa, fa
ti, so, do, do, so, fa, re, la, ti
ti, so, do, fa, mi, fa, la, la, do
ti, so, do, fa, mi, mi, la, mi, mi
ti, so, do, fa, ti, ti, re, la, ti
ti, so, do, la, so, ti, so, ti, la
ti, so, do, re, la, re, la, do, fa
ti, so, do, so, mi, re, la, la, do
ti, so, do, ti, mi, fa, re, ti, do
ti, so, do, ti, so, la, do, la, so
ti, so, fa, do, la, fa, mi, do, fa
ti, so, fa, do, la, so, do, ti, ti
ti, so, fa, do, re, do, la, so, mi
ti, so, fa, do, so, so, so, re, re
ti, so, fa, do, ti, mi, la, fa, mi
ti, so, fa, fa, do, do, ti, re, re
ti, so, fa, fa, fa, la, do, re, so
ti, so, fa, fa, fa, la, ti, fa, la
ti, so, fa, fa, mi, do, la, mi, fa
ti, so, fa, fa, mi, la, re, ti, mi
ti, so, fa, fa, so, so, re, fa, fa
ti, so, fa, fa, so, so, so, ti, la
ti, so, fa, fa, so, ti, fa, fa, re
ti, so, fa, la, la, re, la, so, do
ti, so, fa, mi, so, la, ti, so, do
ti, so, fa, mi, so, so, fa, do, mi
ti, so, fa, re, fa, so, la, so, fa
ti, so, fa, re, mi, mi, mi, ti, so
ti, so, fa, so, do, fa, re, ti, re
ti, so, fa, so, mi, do, do, fa, mi
ti, so, la, do, la, ti, la, fa, do
ti, so, la, fa, do, la, re, fa, fa
ti, so, la, la, do, fa, la, mi, so
ti, so, la, mi, do, fa, la, so, ti
ti, so, la, mi, do, so, so, mi, ti
ti, so, la, mi, la, ti, mi, so, so
ti, so, la, mi, mi, mi, do, so, re
ti, so, la, mi, re, fa, so, re, so
ti, so, la, so, re, so, mi, so, re
ti, so, la, ti, mi, mi, fa, do, so
ti, so, mi, fa, re, re, re, re, mi
ti, so, mi, fa, ti, ti, fa, re, ti
ti, so, mi, la, fa, ti, mi, la, do
ti, so, mi, la, la, fa, mi, ti, fa
ti, so, mi, la, mi, do, do, re, fa
ti, so, mi, re, so, la, mi, fa, do
ti, so, mi, so, la, re, mi, la, mi
ti, so, mi, ti, do, mi, ti, do, ti
ti, so, mi, ti, la, la, la, so, do
ti, so, mi, ti, mi, la, re, do, fa
ti, so, mi, ti, re, fa, la, do, do
ti, so, mi, ti, so, mi, do, la, do
ti, so, re, do, do, la, la, mi, mi
ti, so, re, do, fa, la, mi, fa, fa
ti, so, re, do, ti, mi, ti, la, fa
ti, so, re, fa, re, mi, so, fa, so
ti, so, re, la, do, do, do, so, fa
ti, so, re, la, so, ti, mi, ti, do
ti, so, re, la, ti, do, do, fa, fa
ti, so, re, mi, ti, mi, mi, fa, do
ti, so, re, mi, ti, mi, mi, fa, la
ti, so, re, re, mi, so, mi, la, la
ti, so, re, re, re, mi, do, mi, ti
ti, so, re, so, so, mi, do, la, ti
ti, so, so, do, ti, la, fa, la, fa
ti, so, so, fa, do, fa, do, fa, do
ti, so, so, fa, fa, fa, ti, so, re
ti, so, so, la, do, re, re, so, ti
ti, so, so, la, re, re, ti, ti, ti
ti, so, so, la, re, so, la, so, ti
ti, so, so, la, ti, ti, la, do, do
ti, so, so, la, ti, ti, la, do, fa
ti, so, so, mi, la, do, ti, do, la
ti, so, so, re, fa, do, re, re, re
ti, so, so, re, fa, do, re, ti, fa
ti, so, so, re, la, ti, re, so, la
ti, so, so, re, mi, mi, so, re, re
ti, so, so, re, ti, so, do, re, la
ti, so, so, ti, la, fa, mi, la, fa
ti, so, so, ti, mi, do, re, so, do
ti, so, so, ti, mi, fa, ti, do, do
ti, so, so, ti, mi, mi, la, la, mi
ti, so, so, ti, so, do, ti, ti, re
ti, so, ti, do, do, mi, mi, ti, so
ti, so, ti, fa, do, so, la, la, do
ti, so, ti, fa, fa, fa, re, fa, re
ti, so, ti, la, mi, re, ti, so, mi
ti, so, ti, mi, la, ti, fa, re, do
ti, so, ti, mi, mi, do, so, fa, la
ti, so, ti, mi, re, ti, mi, re, do
ti, so, ti, mi, ti, la, re, mi, la
ti, so, ti, mi, ti, so, la, re, do
ti, so, ti, re, ti, mi, do, so, ti
ti, so, ti, so, fa, mi, la, so, la
ti, so, ti, so, la, mi, la, ti, la
ti, so, ti, so, mi, do, la, do, do
ti, so, ti, ti, la, la, ti, ti, do
ti, so, ti, ti, la, ti, ti, la, mi
ti, ti, do, fa, do, re, ti, re, ti
ti, ti, do, fa, fa, fa, so, la, ti
ti, ti, do, fa, la, do, la, fa, la
ti, ti, do, fa, la, re, mi, re, la
ti, ti, do, la, mi, mi, la, mi, ti
ti, ti, do, la, re, la, mi, fa, ti
ti, ti, do, mi, so, fa, so, do, la
ti, ti, do, re, la, fa, ti, so, re
ti, ti, do, re, so, fa, mi, fa, so
ti, ti, do, ti, la, re, do, do, fa
ti, ti, do, ti, ti, la, fa, so, re
ti, ti, do, ti, ti, so, so, fa, so
ti, ti, do, ti, ti, ti, la, so, mi
ti, ti, fa, do, do, ti, re, so, la
ti, ti, fa, do, fa, so, do, mi, la
ti, ti, fa, do, la, la, re, so, do
ti, ti, fa, do, re, ti, fa, la, do
ti, ti, fa, do, so, do, ti, fa, la
ti, ti, fa, do, ti, fa, la, ti, ti
ti, ti, fa, do, ti, ti, mi, fa, ti
ti, ti, fa, la, do, fa, so, re, ti
ti, ti, fa, la, ti, so, la, so, do
ti, ti, fa, mi, fa, la, do, mi, ti
ti, ti, fa, mi, mi, la, do, so, ti
ti, ti, fa, mi, mi, la, re, ti, do
ti, ti, fa, mi, so, ti, re, la, so
ti, ti, fa, re, la, mi, so, re, do
ti, ti, fa, re, mi, mi, do, re, so
ti, ti, fa, re, re, la, so, la, mi
ti, ti, fa, re, ti, fa, ti, ti, la
ti, ti, fa, so, do, fa, la, mi, ti
ti, ti, fa, so, fa, so, so, la, fa
ti, ti, fa, so, la, mi, la, mi, do
ti, ti, fa, so, mi, do, so, ti, ti
ti, ti, fa, ti, do, la, re, la, re
ti, ti, fa, ti, do, ti, re, la, ti
ti, ti, la, do, fa, re, mi, so, ti
ti, ti, la, do, re, mi, fa, fa, fa
ti, ti, la, do, re, so, fa, ti, ti
ti, ti, la, do, so, mi, fa, mi, so
ti, ti, la, fa, re, fa, mi, re, mi
ti, ti, la, fa, ti, ti, ti, re, la
ti, ti, la, la, re, ti, re, la, la
ti, ti, la, la, so, mi, ti, mi, re
ti, ti, la, la, so, re, so, fa, mi
ti, ti, la, mi, fa, ti, mi, la, fa
ti, ti, la, mi, mi, fa, ti, mi, ti
ti, ti, la, re, fa, ti, fa, do, so
ti, ti, la, re, so, la, fa, la, re
ti, ti, la, so, la, do, mi, la, mi
ti, ti, la, so, so, so, so, re, so
ti, ti, la, so, ti, do, re, re, mi
ti, ti, la, ti, mi, do, so, la, fa
ti, ti, la, ti, mi, re, fa, la, mi
ti, ti, mi, do, re, ti, la, re, fa
ti, ti, mi, fa, re, mi, so, fa, mi
ti, ti, mi, la, la, fa, so, mi, la
ti, ti, mi, la, re, re, la, do, re
ti, ti, mi, re, la, fa, re, do, ti
ti, ti, mi, re, ti, la, fa, do, ti
ti, ti, mi, ti, do, ti, fa, so, ti
ti, ti, re, do, fa, so, re, do, re
ti, ti, re, do, la, fa, mi, re, mi
ti, ti, re, do, re, fa, mi, fa, la
ti, ti, re, do, ti, la, la, ti, re
ti, ti, re, la, fa, mi, la, ti, fa
ti, ti, re, mi, mi, fa, la, ti, ti
ti, ti, re, re, re, so, fa, do, mi
ti, ti, re, re, so, fa, do, so, ti
ti, ti, re, so, la, fa, fa, la, fa
ti, ti, re, so, re, re, do, la, la
ti, ti, re, so, ti, la, mi, so, do
ti, ti, re, ti, do, la, ti, so, ti
ti, ti, re, ti, fa, do, mi, do, do
ti, ti, re, ti, so, so, la, mi, do
ti, ti, re, ti, ti, mi, re, so, la
ti, ti, so, do, fa, fa, so, fa, re
ti, ti, so, do, fa, mi, re, fa, so
ti, ti, so, do, re, re, ti, fa, re
ti, ti, so, do, ti, ti, so, ti, la
ti, ti, so, fa, fa, so, ti, ti, ti
ti, ti, so, fa, fa, ti, ti, do, do
ti, ti, so, fa, la, la, la, re, la
ti, ti, so, la, la, re, re, la, so
ti, ti, so, la, mi, fa, la, re, ti
ti, ti, so, re, fa, ti, mi, la, fa
ti, ti, so, re, re, la, so, ti, so
ti, ti, so, so, la, ti, mi, do, ti
ti, ti, so, so, ti, la, fa, do, so
ti, ti, so, ti, ti, so, mi, mi, re
ti, ti, ti, do, mi, mi, so, so, la
ti, ti, ti, do, so, re, mi, re, do
ti, ti, ti, do, ti, do, fa, re, re
ti, ti, ti, do, ti, ti, fa, so, re
ti, ti, ti, fa, ti, ti, do, so, ti
ti, ti, ti, mi, do, do, ti, ti, fa
ti, ti, ti, mi, do, re, re, re, so
ti, ti, ti, mi, fa, mi, re, so, re
ti, ti, ti, mi, fa, so, fa, ti, ti
ti, ti, ti, mi, fa, ti, so, fa, mi
ti, ti, ti, re, so, mi, mi, ti, do
ti, ti, ti, so, la, re, fa, do, fa
ti, ti, ti, ti, la, re, la, do, re
ti, ti, ti, ti, mi, re, re, re, re
ti, ti, ti, ti, re, fa, ti, la, re
